1860-11-01_advert_479	1860-11-01	advert	NO HEADER	;;; Notice.;;; 1860;;;  to Passengers going North.--New Arrangement.--important to Travelers.--through Tickets and through Checks.--Great Northern Route — Carrying the great United States Mail.;;; Twice daily (Sunday night excepted) between Richmond, Alexandria, Washington, Baltimore, Philadelphia, New York, and all important points West, via Acquia Creek and Washington, over the Richmond, Fredericksburg &amp; Potomac Railroad, to the Potomac river, 75 miles, and by splendid and comfortable steamers thence to Washington; 55 miles, in all 1 miles in seven hours; being a comfortable and perfectly safe rate of speed.;;; Hours of departure: 6:30, A. M., and 7 P. M.;;; baggage, under charge of Special Agents, Checked through to Washington, Baltimore, Philadelphia and New York.;;; Through Tickets can be secured to the following points — viz : Baltimore, Philadelphia, Cincinnati, Columbus, Indianapolis, Cairo, Dayton, Jeffersonville, Rock Island, Zanesville, Washington New York, St. Louis, Chicago, Pittsburgh, Louisville, Decatur, Newark and Vincennes;;; Passengers breakfast and sup at Ashland and dine on board the comfortable steamer between Acquia Creek and Washington.;;; Persons wishing to obtain tickets for servants for Washington city and points further North, must, in all cases, be vouched for by some responsible white citizen of Richmond, in person, known to the officers of the Road, as no Tickets will be sold if applied for by letter.;;; For further information, apply at this offices, Broad street, Shockoe Hill.;;; Jas. B. Winston, Gen'l Ticket Ag't.Samuel Ruth, Sup't.;;; 
1860-11-01_advert_480	1860-11-01	advert	NO HEADER	;;; Virginia Central Railroad.--Fall Arrangement.;;; --On and after Monday, the 1st of October, the Mail and passenger Train will leave Richmond daily, (except Sunday,) at 6:30 A. M., for Staunton and all intermediate way stations, connecting at Gordonsville with the Orange, and Alexandria Railroad Trains for Alexandria and intermediate stations, and at Charlottesville with their trains for Lynchburg and all points West and South-west of that place; and every other day, viz : Tuesdays, Thursdays and Saturdays, for Jackson's River and stations West of Staunton.;;; Harman &amp; Brown's Stages connect with the train at Staunton on Mondays, Wednesdays and Fridays, and at Goshen on Tuesdays, Thursdays and Saturdays, for Lexington.;;; Harman, Mason &amp; Co.'s Stages connect with the train on Tuesdays. Thursdays and Saturdays, at Millboro', for the Warm Springs; and at Jackson's River, for the White Sulphur Springs, Lewisburg, &amp;c. Returning, the Mail Train leaves Jackson's River on Mondays. Wednesdays and Fridays, at 3:15 P. M for Staunton.;;; A Freight Train, with a passenger car attached, will leave Waynesboro', at 7:45, and Staunton at 9:45 A. M., on Mondays, Wednesdays and Fridays for Jackson's River.;;; Returning, leave Jackson's River on Tuesdays, Thursdays and Saturdays at 7:45 A. M., for Waynesboro'.;;; Through tickets for the Warm and White Sulphur Springs, Lexington, Lewisburg, &amp;c.; also, for Winchester, Lynchburg, Bonsack's, Salem, Shawsville, Christiansburg, Bristol, Knoxville, Dalton, , Nashville, Grand Junction, Memphis, Canton, New Orleans, and all important points in the Southwest, can be procured at the ticket office.;;; Oc 1--ts Thos. Dodamead,Gen'l Supt.;;; 
1860-11-01_advert_481	1860-11-01	advert	Winter Schedule.	;;; Winter Schedule.;;; Richmond and York River Railroad.--cheap and Attractive Route from Richmond to Old Point, Norfolk, Portsmouth, Eastern Shore and Matthews.--Fare $2--Breakfast Extra.;;; On an atte Tuesday, Oct. 9th, 1860, passenger trains will leave Richmond daily, (except Sundays,) at 6½ o'clock A. M., on Tuesdays, Thursdays and Saturdays, stopping upon signal only at Meadow, Dispatch, Tunstall's, Cohoke, and Roanoke, and arrive at West Point at 8 A. M.;;; The fast and commodious Steamer West Point, Capt. J. C. Rowe, will leave King and Queen Court House Landing on Tuesdays, Thursdays and Saturdays, at 7 A. M., connecting with the cares at West Point, and stopping upon signals only at Clifton, Water Fence, Shepherd's. Moody's, Cappahoosic, Bigler's, Gloucester Point, Yorktown, and arrive at Old Point at 12:45 P. M. and Norfolk and Portsmouth at 2 P. M.;;; Returning, the Steamer will leave Norfolk and Portsmouth on Mondays, Wednesdays, and Fridays, at 6½ A. M., and Old Point at 7:45 A. M., landing only as above, and connecting with the cars at West Point at 12½ P. M., and arrive in Richmond at 2 P. M.;;; On Tuesdays, Thursdays and Saturdays, the passenger train will leave West Point for Richmond at 9 A. M., and arrive at 11 A. M., stopping only on signals at Roanoke, Sweet Hall, Cohoke, Indian Town, Tunstall's, Dispatch, Meadow and Fair Oaks.;;; Passengers for the Eastern Shore can leave Norfolk on Mondays, Wednesdays and Fridays by the Steamer Northampton, Capt. McCarrick, and for Matthews Thursdays and Saturdays.;;; Fare from Richmond or any point on York River to Eastern Shore$3.50;;; To Matthews3.00;;; Fare from Richmond to West Point, or West Point to Richmond and return next day2.50;;; Freight received Tuesdays, Thursdays and Saturdays until 4 P. M., at Richmond, and on Mondays, Wednesdays and Fridays until 2 P. M., at West Point.;;; Fare from King and Queen C. H., and other points on Mattaponi River to Norfolk or Richmond, $2.;;; Passengers for Williamsburg will take Stage at Bigler's, for Gloucester C. H., at Cappahoosic, and for Saluda and Urbana, at West Point.;;; Regular Sunday trains will leave Richmond at 8 A. M., and arrive at West Point at 10 A. M., Returning, leave West Point at 4 and arrive in Richmond at 6 P. M.;;; oc 3--ts R. H. Temple, Sup't.;;; 
1860-11-01_advert_482	1860-11-01	advert	NO HEADER	;;; Richmond and Danville Railroad;;; --Express Freight and Accommodation Trains.--On and after Monday, Oct. 1st, an Express, Freight and Accommodation Train will leave Richmond daily (Sundays excepted,) for Lynchburg and intermediate points, leaving Richmond at 4 P. M., and arriving in Lynchburg at 3 A. M., in time to connect with the passenger train going west on the Virginia and Tennessee Railroad.;;; Returning, leave Lynchburg at 7:25 P. M., immediately on the arrival of the train from the west, and arrive in Richmond at 6:10 A. M.;;; se 29--ts C. G. Talcott, Supt.;;; 
1860-11-01_advert_483	1860-11-01	advert	NO HEADER	;;; Travelers to the North.--Northern Central Railway. 1860;;; --Trains leave Calvert Station, Baltimore, daily, (except Sunday,) at 8:30 A. M., and at 5:30 P. M., for Niagara Falls, (fare only ten dollars,) Buffalo, Owego, Oswego, Toronto, Hamilton, all parts of Western New York and Canada, for Detroit, Chicago, Cincinnati, St. Louis, and all parts of the West, Northwest and Southwest.;;; Travelers can go to Detroit, Chicago, Milwaukee, &amp;c., via Niagara Falls, at the same cost as by any other route.;;; A new route to New York is now open by this Road, via Harrisburg and Jersey City, with only one change of cars.;;; Fare $6. Take the 8:30 A. M. train and go through by daylight, over first-class Roads and through a beautiful country.;;; Try it.;;; Buy tickets only to Baltimore.;;; Jas. C. Clarke, Sup't.;;;  John T. Rigney, Assistant Sup't. je 13--1y;;; 
1860-11-01_advert_484	1860-11-01	advert	NO HEADER	;;; Cox's lines.;;; --Freight Boats to Lynchburg three times A week--Tuesdays, Thursdays and Saturdays.;;; Tuesdays and Saturdays.;;; Boat Tempest,Capt.Thos. Emett.;;; Boat Merchant,Capt.Geo. C. Layne.;;; Boat Bristol,Capt.Chas. J. Johnson.;;; Boat J. J. Irby,Capt.Wm. F. Cleveland.;;; Boat Fame,Capt.Wm. H. Parsons.;;; Boat Olivia,Capt.J. J. Peters.;;; These Boats are all of the first class, commanded by careful and experienced Captains, and leave promptly as advertised.;;; The subscriber thankful for past favors, begs a continuance of the same.;;; Wm. P. Cox. Agent,;;; At the Shed, Dock st., in rear of old Gas Works.;;; 
1860-11-01_advert_485	1860-11-01	advert	NO HEADER	;;; Notice to the public!;;; --New and important Arrangement, 1860.--The Adams Express Company respectfully announce to the public that they have arranged to run their Express Twice Daily from New York, Philadelphia and Baltimore to Richmond, thereby affording unusual facilities for obtaining their freight and packages in the shortest possible time.;;; Expresses leave New York at 1.5 and 6 o'clock P. M. Expresses leave Philadelphia at 8 A. M. and 11 P. M. Expresses leave Baltimore at 4.20 A. M. and 4.20 P. M., arriving in Richmond at 3.30 A. M. and 2 P. M.;;; Expresses leave Richmond for New York, Philadelphia and Baltimore, and all points North and West, at 6.30 A. M. and 6.30 P. M.;;; Freight and packages should in all cases be at our office one hour before the departure of the Trains.;;; Expresses for the South leave Richmond Twice Daily, at 4.30 A. M. and 2.45 P. M.;;; The Adams Express Company feel that they can guarantee to the public civility, attention and satisfaction in all their intercourse with their officers in Richmond, and nothing will be left undone on their part to meet the wants of their customers.;;; Freight and packages arriving by the Express from the North at 3 o'clock P. M will be delivered immediately, there by giving to our customers an advance of twelve hours over our arrangements heretofore.;;; Steamer Expresses, to and from New York, Semi-Weekly.;;; Freights delivered immediately upon the arrival of the ship.;;; Heavy and light Freights, packages, money, Bonds, Legal Documents, &amp;c., forwarded with safety and dispatch to all parts of the United States, Canada and Europe.;;; notes Drafts and Bills, with or without Goods, collected at all accessible points throughout the United States, and prompt returns guarantee.;;; Slaves forwarded by each of our Expresses, in charge of careful and reliable messengers.;;; Tobacco and other samples carried at unusual low rates.;;; All freights promptly called for and delivered without extra charge.;;; For Further information, please call at our office, 202 Main street.;;; "Adams Express Company.";;; au 7--ts W. H. Trego, Sup't.;;; 
1860-11-01_advert_486	1860-11-01	advert	NO HEADER	;;; The Ashland Hotel.;;; --This popular resort, situated sixteen miles from Richmond, in the beautiful and thriving village of Ashland, on the Richmond, Fredericksburg and Potomac Railroad, is now open for visitors, and is prepared to accommodate families with good fare, and everything desirable.;;; The head of the family will be furnished with a Free Ticket between Ashland and Richmond.;;; For further information, apply at Superintendent's office Richmond, Fredericksburg and Potomac Railroad, or address;;; Jno. L. Thompson, Proprietor,;;; tv 7--ts Ashland, Va.;;; 
1860-11-01_advert_487	1860-11-01	advert	NO HEADER	;;; Cheese;;; --Goshen and English Dairy, carefully selected, for sale by;;; John N. Gordon &amp; Son.;;; 
1860-11-02_advert_1	1860-11-02	advert	Dress-making.	;;; Dress-making.;;; Mrs. M. A. Fisher;;;  Would most respectfully inform the ladies of Richmond and vicinity, that she is prepared to execute Dress-making in all its various and most approved styles.;;; She is in regular receipt of all the latest fashions, and will endeavor, by strict attention, to please those who may favor her with their patronage.;;; Residence-- 1st street, between Marshall and Clay. no --3t;;; 
1860-11-02_advert_2	1860-11-02	advert	New and fashionableMillinery,214 Broad street.	;;; New and fashionableMillinery,214 Broad street.;;; Mrs. Davis &amp; Sister beg leave to inform their friends, patrons, and the ladies generally, that they are now opening their Fall and Winter Stock of Millinery Goods, consisting in part of Silk.;;; Straw and Velvet Bonnets, Plumes, Ribbons, Flowers, Wreaths.;;; Head Dresses, Dress Caps, &amp;c., &amp;c. Also, Lace Capes, Benthas, Infants' Hats, Caps and Ruches, of every style.;;; The ladies of Richmond, and those visiting the city, are most respectfully solicited to call and examine these goods, as they feel confident that they will be able to please, both in style and price.;;; opening day.;;; We will open our Winter Fashions on Tuesday, the 23d inst. oc 4--ts;;; 
1860-11-02_advert_3	1860-11-02	advert	Miss V. A. Templeman	;;; Miss V. A. Templeman;;; Will open, on Saturday Morning, Oct. 18, at No. 212 Broad St. her Fall and Winter Millinery, Bonnets, Hats, &amp;c., with a splendid assortment of Ribbons, Flowers, and Head Dresses.;;; Also, a beautiful assortment of Embroideries, Veils, Belts, &amp;c., and will take great pleasure in showing them to all who may favor her with a call.;;; oc 11--1m;;; 
1860-11-02_advert_4	1860-11-02	advert	Madame grade, French.	;;; Madame grade, French.;;; Milliner and Dress Maker 175 Main St., corner of 11th st., informs the ladies that she will open her rooms for the sale of Millinery Goods, viz: Bonnets, Hair Nets, Ribbon.;;; Feathers, Illusion Goods, Sleeves.;;; Real Lace Sets, etc. Also, Perfumery, Embroidered Yokes. Infants' Robes.;;; Particular attention to Children's Clothes.;;; Pinking, Stamping and Fluting.;;; Will open Tuesday, 16th October.;;; Wanted, a Milliner.;;; oc 11--1m*;;; 
1860-11-02_advert_5	1860-11-02	advert	NO HEADER	;;; A Card — to the Ladies and Gentlemen of Richmond and its vicinity.;;; --Miss Rebecca Semon would respectfully inform the ladies and gentleman that she has just received her stock of Fall and Winter Patterns, comprising the Zouave Jackets, for ladies; Japanese Walking-Coat and Cape, for little boys; Garrick Coat, Spanish Dress, Zouave Coat, Lennet Coat and Dress Jacket, and a number of Apron Patterns, for little boys.;;; Also, the Lulu and Victoria Walking Dress, for little girls; Zouave and Cleopatra Aprons, and a number of Dress Sleeve Patterns.;;; Miss Semon is now ready to Braid and Embroider the Zouave Jackets, for ladies and children.;;; Also, Ladies' and Children's Flannels; Sacks and Wrappings for Infants; Suits Embroidered for Little Boys.;;; Also, Pinking, Drawing and Stamping done at the shortest notice, in her room, at her father's residence, 2 doors below St. Charles Hotel.;;; oc 9--1m Miss Rebecca Semon.;;; 
1860-11-02_advert_6	1860-11-02	advert	Madame Fauche,French Milliner,233 Broad street, Richmond, (two doors above Mr. Quaries' Store.)	;;; Madame Fauche,French Milliner,233 Broad street, Richmond, (two doors above Mr. Quaries' Store.);;; Would announce her return from New York, with the latest styles of Bonnets, Flowers Caps, Head-Dresses, &amp;c. Confident in her good taste, Ladies will be supplied with the choicest articles.;;; She would also call attention to her French importation received by last steamer: Bonnets, Flowers and Coiffures.;;; will be open October 9TH.;;; In consequence of the non-arrival of my French Bonnets, my opening will not take place until October 13TH. oc 4--1m;;; 
1860-11-02_advert_7	1860-11-02	advert	NO HEADER	;;; Millinery;;; --Fall trade.;;; I desire to call attention to my extensive stock of Millinery Goods, consisting of Head-Dresses, Ladies' Caps, Furs and Cloaks, the latest and most desirable styles.;;; Bleaching, Pressing and Dyeing done in the best style.;;; Mrs. J. Demelman,;;;  Main, between 17th and 18th sts.;;; N. B.--Four to five good Milliners wanted immediately.;;; oc 2--1m*;;; 
1860-11-02_advert_8	1860-11-02	advert	For sale and Rent.	;;; Millinery--Fall trade.;;; --I desire to call attention to my removal from 242 Broad street, to 246,two doors west of my old stand, where I am prepared to exhibit a larger stock of Millinery Goods, of all kinds, and will continue to keep throughout the season Goods of the latest and most desirable styles.;;; Mrs. A. McCONNAL,;;;  se 22--2m* 246 Broad st.;;; For sale and Rent.;;; 
1860-11-02_advert_9	1860-11-02	advert	NO HEADER	;;; For Rent;;; --A House on 7th street, between Cary and Canal, suitable for a factory or work-shop.;;; Apply to;;; no 1--ts J. H. Poindexter.;;; 
1860-11-02_advert_10	1860-11-02	advert	NO HEADER	;;; A rare opportunity.--for Rent;;; --A most desirable House on West 17th street near Main, opposite the Old Market.;;; The House has nine rooms, besides store and cellar.;;; Gas all through the premises.;;; A first rate location for any business, particularly a restaurant and boarding-house.;;; Rent reasonable, and terms for possession moderate, and can be had immediately.;;; Apply to;;; oc 31--ts Jacob Ezekiel 41 Main st.;;; 
1860-11-02_advert_11	1860-11-02	advert	NO HEADER	;;; The valuable property at the Corner of Broad and Ninth streets, known as the "Broad street Hotel," for sale.;;; --The above property is for sale, and will, if required, be divided.;;; It is fully regarded as among the most valuable real estate on Broad street. Liberal credits will be given, or, if preferred, City or State, or Bank Stocks will be taken in payment, at par.-- The lot has a front of 131 feet on Broad st, and a depth on 9th st. of 130 feet to a wide paved alley. --The property, in its present condition, pays a more than nett interest on $25,000. Apply to;;; oc 30--6t Goddin &amp; Apperson.;;; 
1860-11-02_advert_12	1860-11-02	advert	NO HEADER	;;; A beautiful Market Farm for Rent.;;; --On the 1st-day of January next, that beautiful market farm "Sherwood" will be for rent.;;; It lies between the Brooke turnpike and new road by the Fair Grounds, by each of which it is bounded; one mile and a quarter from the city, contains seventy-three acres. The accommodations upon it are sufficient for a small family.;;; It may be rented for one year or more.   R. B.  Haxall,  oc 29--ts Jas. Lyons.,;;; 
1860-11-02_advert_13	1860-11-02	advert	NO HEADER	;;; For Rent or Lease;;; --For a term of years, the very centrally located Lot on Marshall street, 76 feet front and about 140 feet deep, with an alley in common, on the north side of the same, from Marshall to Broad, and also an alley in common on the rear, through to College street. There is a small Brick House on the premises, next adjoining the Richmond Medical College.;;; For Rent.--Also, two or three good Rooms in the buildings corner Broad and 11th streets. These will be rented to professional or single gentlemen only, who can accommodate themselves as to their meals, &amp;c.;;; For sale--Two or three well-bred Native Cows, raised at Blandon Farm, about two miles west of this city.;;; Apply at the residence corner of Broad and 11th streets, to  au 22--2tawts P. M.  Tabb. Jr.;;; 
1860-11-02_advert_14	1860-11-02	advert	NO HEADER	;;; For Rent.;;; --On the first day of January next the Central Hotel will be for rent for one or more years, with all the Furniture in it. Apply to;;; oc 29--ts James Lyons.;;; 
1860-11-02_advert_15	1860-11-02	advert	NO HEADER	;;; Room for Rent.;;; --A large comfortable Room over my store, suitable for a doctor's office or lodging-room.;;; J. W. Frayser, Druggist, 17th st.,;;; oc 23--ts Near corner of Broad.;;; 
1860-11-02_advert_16	1860-11-02	advert	NO HEADER	;;; Room for Rent.;;; --The large and comfortable Room, lately occupied by the York River Railroad Company, over the store of the subscribers is now for rent.;;; P. Johnston &amp; Brother.;;; au 16--ts 115 Main street.;;; 
1860-11-02_advert_17	1860-11-02	advert	Music Teaching.	;;; For Rent;;; --The Basement corner 11th and Main streets. It is very desirable for a Billiard Room or Saloon.;;; Apply to;;; oc 22--ts Marcus Harris &amp; Bro.;;; Music Teaching.;;; 
1860-11-02_advert_18	1860-11-02	advert	NO HEADER	;;; Musical Accomplishments.;;; --Prof. C. T. DecŒNiel is now ready, and offers his professional services to such as may be anxious to obtain a complete and thorough course of Musical instruction, as pursued by all Collegiate Professors in Europe, on the Harp, Piano, Guitar, Organ, Singing, and in the Science and Art of Teaching Music.;;; For Card of Terms, Testimonials, &amp;c., apply to;;; Prof, DecŒNiel, at Mrs. P. Mayo's,  oc 26--2w* 5th st. bet. Clay and Leigh.;;; 
1860-11-02_advert_19	1860-11-02	advert	Watches, Jewelry, &amp;c.	;;; Mr. F. Nichols Crouch;;; --the Composer.;;; Lecturer and Singing Master, from England, Author of "Kathleen Mavourneen" and 2,000  Songs — late Musical Editor of Godey's Lady's  Book--  Respectfully announces to the musical community of Richmond that he will devote a few hours daily to pupils, intending to form their voices on the European schools.  Terms and Circulars to be had at the Music Stores.;;; oc 9--1m;;; Watches, Jewelry, &amp;c.;;; 
1860-11-02_advert_20	1860-11-02	advert	NO HEADER	;;; an Elegant and the largest assortment of Gold and Silver Watches and Jewelry ever offered in this city, wholesale and retail, at Lewis Hyman's, 26 Main street.;;; Gold, Silver and Steel Spectacles, Brazilian Pebble Glasses, to suit any sight, to be had at a reduced price from Lewis Hyman, 98 Main street.;;; Watches and Jewelry Repaired by skillful workmen at a low price by Lewis Hyman, 98 Main street. And the cheapest Watches and Jewelry in the State to be purchased at  se 4--3m Lewis Hyman's.;;; 
1860-11-02_advert_21	1860-11-02	advert	NO HEADER	;;; Charles LUMSDENis the man who repairs Watches, Jewelry, Clocks, Spectacles, &amp;c., in the best manner and at reasonable prices.;;; Watches and Clocks repaired and warranted.;;; Jewelry repaired in the best manner.;;; Spectacles fitted with new glasses and warranted to suit, at 96 Main street, Richmond.;;; 
1860-11-02_advert_22	1860-11-02	advert	Business Notices.	;;; improve your Sight. M. J. Franklin &amp; Co., Opticians, offer to the public their improved Crystal Periscopic Spectacles, for preserving and restoring the impaired vision to its prime vigor.;;; Business Notices.;;; 
1860-11-02_advert_23	1860-11-02	advert	NO HEADER	;;; Special notice.;;; --A regular monthly meeting of the Richmond Granite Stone Cutters' Association will be held at Schad's Hall, on Saturday Evening, Nov. 3d.;;; The roll will be called at half-past 7, and any member failing to answer to his name, will be fined.;;; no 1--2t* Lawrence MacCABEabe, Sec'y.;;; 
1860-11-02_advert_24	1860-11-02	advert	NO HEADER	;;; Notice.;;; --The next Annual Meeting of the Stockholders of the Richmond and York River Railroad Company will be held at the office of the Company, in the city of Richmond, on Wednesday, the 7th day of November next.;;; A. W. Morton, Treasurer.;;;  oc 20--3taw2w&amp;Nov5&amp;7;;; 
1860-11-02_advert_25	1860-11-02	advert	NO HEADER	;;; To Merchants.;;; --The advertiser is in want of permanent employment as Book-Keeper in some good house.;;; In the meanwhile, would like to accept an engagement to write up and adjust the books of any gentlemen who may need such service.;;; Refers to Messrs. Massie &amp; Pleasants, the Messrs.;;; Walker, tobacco merchants, and Messrs. Quaries &amp; Sons, Broad street.;;; oc 16--1m W. H. Mitchell.;;; 
1860-11-02_advert_26	1860-11-02	advert	NO HEADER	;;; the Annual Meeting of Stockholders of the White Sulphur Springs Company will take place at the Exchange Hotel, Richmond, Wednesday, 7th November, 1860.;;; oc 15--td E. Warren, Sec'y.;;; 
1860-11-02_advert_27	1860-11-02	advert	Professional Cards.	;;; for the Purpose of Facilitating the trade of this city, from and after this date, we, the undersigned, will require paper payable to the order of purchasers for all goods sold at auction on credit.;;; Edmond, Davenport &amp; Co.,  Crenshaw &amp; Co,  Dunlop, Moncure &amp; Co.,  Chas. T. Wortham &amp; Co.;;; Richmond, Va., October 11, 1860. oc 12--ts;;; Professional Cards.;;; 
1860-11-02_advert_28	1860-11-02	advert	NO HEADER	;;; Cropper &amp; Dunbar,;;; Attorneys at Law,;;;  Office No. 6 Law Building,;;; Corner of 12th and Franklin Sts., Richmond, Va.;;; oc 1--1m;;; 
1860-11-02_advert_29	1860-11-02	advert	C. G. Griswold. J. G. Griswold.Griswold &amp;Griswold,Attorneys at Law,Richmond, Va.,	;;; C. G. Griswold. J. G. Griswold.Griswold &amp;Griswold,Attorneys at Law,Richmond, Va.,;;; Will practice in all the Courts of the city of Richmond, and in the counties of Henrico and Hanover, and in the Circuit Courts of Essex and King and Queen counties.;;; Office on Ross street, two doors from Richmond House.;;; se 5--3m;;; 
1860-11-02_advert_30	1860-11-02	advert	A. Ascoli, M. D.,member of theNew York C. Of K.'s HomŒPATHICMedical Society.	;;; A. Ascoli, M. D.,member of theNew York C. Of K.'s HomŒPATHICMedical Society.;;; Office and Residence on Franklin st., corner of 4th,;;; Richmond, Va.;;;  Office hours till 11 A. M., and from 4 to 8 P. M.,;;; (Sundays excepted.) se 1--3m*;;; 
1860-11-02_advert_31	1860-11-02	advert	Shockoe Hill General Agency.G. W. H. Tyler,Office on Marshall, between Sixth and Seventh streets,	;;; Shockoe Hill General Agency.G. W. H. Tyler,Office on Marshall, between Sixth and Seventh streets,;;; Continues to Rent out Houses, Hire out Negroes, sell real estate, sell Negroes, and act as a General Agent.;;; He returns his thanks for the liberal patronage bestowed upon him for three years past.;;; se 3--6m;;; 
1860-11-02_advert_32	1860-11-02	advert	NO HEADER	;;; Cupping and Leeching.;;; --Mrs. Woolhouse, over Samuel Sutherland's Gun Store, 132 Main street, Richmond, will wait on all those requiring her services.;;; Constantly receiving, per steamers, fresh Leeches.;;; All orders for Leeches carefully packed and sent by Express to all parts of the State.;;; N. B.--A new style of Ladies' Bandages, that are much liked, made to order.;;; au 20--3m;;; 
1860-11-02_advert_33	1860-11-02	advert	Lawrence S. Marye,Attorney at Law,	;;; Lawrence S. Marye,Attorney at Law,;;; Practices in the Courts of the City of Richmond and the Counties of Henrico, Hanover and Caroline.;;; He is also Notary Public and Commissioner of the United States Court of Claims.;;; The partnership between Mr. Chastain White and himself being dissolved, his office is now on 11th street, just below Goddin's Hall.;;; fe 13--1y;;; 
1860-11-02_advert_34	1860-11-02	advert	NO HEADER	;;; Samuel T. Bayly.;;; Chastain White.Bayly &amp; White,Attorneys at Law,;;; Practice in all the Courts held in the city of Richmond, the counties of Hanover, Henrico, Caroline, Goochland and Chesterfield.;;; Samuel T. Bayly, Commissioner Of Deeds for all the States and Territories.;;; Office corner of 12th and Franklin streets, near the State Court-House.;;; jy 6 --ts;;; 
1860-11-02_advert_35	1860-11-02	advert	NO HEADER	;;; Dr. Z. S. McGRUDER, of Henrico, having taken an office on Franklin street, first house above Metropolitan Hall, tenders his professional services to the public.;;; jy 30--6m;;; 
1860-11-02_advert_36	1860-11-02	advert	John W. Green,Attorney at Law,	;;; John W. Green,Attorney at Law,;;; Will practice in the Courts of the city of Richmond and county of Henrico.;;; Strict attention will be given to all business entrusted to him.;;; Office, for the present, with his father, William Green, southwest corner Main and 7th streets.;;; je 27--6m;;; 
1860-11-02_advert_37	1860-11-02	advert	Henry Hudnall,Attorney at Lawand Notary public.	;;; Henry Hudnall,Attorney at Lawand Notary public.;;; Practices in all the Courts held in the city of Richmond.;;; Also, practices regularly in the County and Circuit Courts of Chesterfield.;;; As Notary, will take Depositions and Acknowledgments, Administer and Certify Oaths, and perform whatever other duties pertain to the office of Notary.;;; Office at the corner of Bank and 11th streets, just below the Custom-House.;;; ja 31--1y;;; 
1860-11-02_advert_38	1860-11-02	advert	NO HEADER	;;; Louis J. Bossieux,;;;  Manufacturer of Double Refined;;; Steam Candies,;;;  And Wholesale Dealer in;;; Domestic and Foreign Fruits,;;; French Candies, Cigars,;;; Tobacco, &amp;c., &amp;c.;;; the best Goods,;;; the cheapest Goods,;;; and;;; the largest stock,;;; Can always be found at the;;; Five-story Building,;;; No. 80 Main st., opposite Richardson &amp; Co.,;;; Richmond, Va.;;; 
1860-11-02_advert_39	1860-11-02	advert	NO HEADER	;;; Paraffine Candles.;;; --These Candles are made of Prepared Paraffine, a product from the distillation of coal, having the same chemical constituents as gas. They give a flame clearer and more brilliant; burn ten percent, longer; are more transparent and beautiful; produce a softer and more agreeable light than the beat wax or sperm, and being harder are particularly suit able for warm climates.;;; 50 cases of the above for sale by I. &amp; G. B. Davenport;;; 
1860-11-02_advert_40	1860-11-02	advert	NO HEADER	;;; Peruvian Syrup;;; --A permanent solution of Protoxide of iron.--The Protoxide of Iron is a most valuable form of iron for all diseases in which iron is necessary, but is very difficult to be maintained in that state.;;; In the Peruvian Syrup the difficulty has been overcome, and physicians, &amp;c, can rely on having the preparation in its most efficient form.;;; For sale by;;; A. Bodeker &amp; Co.,;;; Apothecaries, No. 10 Main street.;;; 
1860-11-02_advert_41	1860-11-02	advert	NO HEADER	;;; Prepare for Winter.;;; --Steel Fire Sets; Brass, Wire, Nursery and Pierced Fenders; Coal Hods; Coal Sifters; Foot Stoves; Plate Warmers; Buckwheat Cake Dishes; Grate Guards; with other useful and desirable goods for winter use, for sale by Thos. A. Bulkley &amp; Co,;;; 137 Main st.;;; 
1860-11-02_advert_42	1860-11-02	advert	NO HEADER	;;; Meade &amp; Baker's "Elixir Calisaya Bark" is made in the most careful manner, from the best species of Peruvian Bark,(that from which Quinine is made;) is very palatable, and highly recommended by our own physicians, for loss of appetite and to prevent a relapse after chills and bilious fevers.;;; Prepared only by;;; Meade &amp; Baker, Pharmaceutists,;;; 186 Main st., corner above Post Office.;;; 
1860-11-02_advert_43	1860-11-02	advert	NO HEADER	;;; Glycerine;;; --Honey and Poncine Soaps, Cold Cream. Otto Rose Lip Salve, Glycerine Lotion, Church's Lotion for the skin; also, Rowland's Kalydor, Bay Rum, Colognes.;;; Handkerchief Extracts, all odors, and many other indispensable Toilet Articles, in store, for sale by;;; P. Johnston  Bro. Druggists,;;; 
1860-11-02_advert_44	1860-11-02	advert	NO HEADER	;;; Fancy Cassimere Pants;;; --500 pair — Embracing every variety, style and quality.;;; French, English and American Cassimeres, in latest patterns, all qualities, fashionable cut, low prices; Black Cassimere Pants, single and double milled; Tricot Waved Face, French Twill, and plain, all prices.;;; 110 Main street.;;; Shafer, Halsey &amp; Co.;;; 
1860-11-02_advert_45	1860-11-02	advert	NO HEADER	;;; Extra quality Coal Oil and Burning Fluid.;;; Also, Cox's Gelatine; pure ground Pepper for family and Restaurant use; old Castile Soap; Gales' superior American Shaving Soap; Window Glass and Putty.;;; For sale by;;; L. Wagner, Druggist,;;; Corner 6th and Broad sts.;;; 
1860-11-02_advert_46	1860-11-02	advert	NO HEADER	;;; Dissecting Cases at Northern prices!;;; --Dissecting Cases at Northern Prices!!--Dissecting Cases at Northern Prices!!! --Medical Students invited to call and examine our assortment before purchasing.;;; Meade &amp; Baker, Pharmaceutists,;;; 186 Main st., corner above Post-Office.;;; 
